zin_id,system,cover_text,stego_text,capacity_bits,bits_hidden,ppl_cover,ppl_stego,delta_ppl
221,synonyms,Slechts een klein deel daarvan is tot nu toe wetenschappelijk beschreven.,Slechts een klein stukje daarvan is tot nu toe wetenschappelijk beschreven.,1,1,1.2279597301788818,1.7961455628688847,0.5681858326900029
221,abbreviations,Slechts een klein deel daarvan is tot nu toe wetenschappelijk beschreven.,Slechts een klein deel daarvan is tot nu toe wetenschappelijk beschreven.,0,0,1.2279597301788818,1.2279597301788818,0.0
221,combined,Slechts een klein deel daarvan is tot nu toe wetenschappelijk beschreven.,Slechts een klein stukje daarvan is tot nu toe wetenschappelijk beschreven.,1,1,1.2279597301788818,1.7961455628688847,0.5681858326900029
222,synonyms,Sommige paddestoelen zijn eetbaar en worden als delicatesse beschouwd.,Sommige paddestoelen zijn eetbaar en worden als delicatesse beschouwd.,1,1,11.828200144532866,11.828200144532866,0.0
222,abbreviations,Sommige paddestoelen zijn eetbaar en worden als delicatesse beschouwd.,Sommige paddestoelen zijn eetbaar en worden als delicatesse beschouwd.,0,0,11.828200144532866,11.828200144532866,0.0
222,combined,Sommige paddestoelen zijn eetbaar en worden als delicatesse beschouwd.,Sommige paddestoelen zijn eetbaar en worden als delicatesse beschouwd.,1,1,11.828200144532866,11.828200144532866,0.0
223,synonyms,Truffels behoren tot de duurste voedingsmiddelen ter wereld.,Truffels horen tot de duurste voedingsmiddelen ter wereld.,2,2,8.549430442210351,11.59394514108307,3.044514698872719
223,abbreviations,Truffels behoren tot de duurste voedingsmiddelen ter wereld.,Truffels behoren tot de duurste voedingsmiddelen ter wereld.,0,0,8.549430442210351,8.549430442210351,0.0
223,combined,Truffels behoren tot de duurste voedingsmiddelen ter wereld.,Truffels horen tot de duurste voedingsmiddelen ter wereld.,2,2,8.549430442210351,11.59394514108307,3.044514698872719
224,synonyms,Deze ondergrondse paddestoelen kunnen duizenden euro's per kilogram opbrengen.,Deze ondergrondse paddestoelen kunnen duizenden euro's per kilogram verdienen.,2,2,11.943327133428324,20.0051880073072,8.061860873878876
224,abbreviations,Deze ondergrondse paddestoelen kunnen duizenden euro's per kilogram opbrengen.,Deze ondergrondse paddestoelen kunnen duizenden euro's per kilogram opbrengen.,1,1,11.943327133428324,11.943327133428324,0.0
224,combined,Deze ondergrondse paddestoelen kunnen duizenden euro's per kilogram opbrengen.,Deze ondergrondse paddestoelen kunnen duizenden euro's per kilogram verdienen.,3,3,11.943327133428324,20.0051880073072,8.061860873878876
225,synonyms,Speciaal getrainde honden en varkens helpen truffeljagers bij het opsporen.,Speciaal getrainde honden en varkens helpen truffeljagers bij het opsporen.,0,0,10.521698482877712,10.521698482877712,0.0
225,abbreviations,Speciaal getrainde honden en varkens helpen truffeljagers bij het opsporen.,Speciaal getrainde honden en varkens helpen truffeljagers bij het opsporen.,0,0,10.521698482877712,10.521698482877712,0.0
225,combined,Speciaal getrainde honden en varkens helpen truffeljagers bij het opsporen.,Speciaal getrainde honden en varkens helpen truffeljagers bij het opsporen.,0,0,10.521698482877712,10.521698482877712,0.0
226,synonyms,Champignons worden commercieel gekweekt in grote ondergrondse complexen.,Champignons worden commercieel gekweekt in grote ondergrondse complexen.,0,0,25.781580454962565,25.781580454962565,0.0
226,abbreviations,Champignons worden commercieel gekweekt in grote ondergrondse complexen.,Champignons worden commercieel gekweekt in grote ondergrondse complexen.,0,0,25.781580454962565,25.781580454962565,0.0
226,combined,Champignons worden commercieel gekweekt in grote ondergrondse complexen.,Champignons worden commercieel gekweekt in grote ondergrondse complexen.,0,0,25.781580454962565,25.781580454962565,0.0
227,synonyms,Deze kwekerijen kunnen jaarlijks miljoenen kilo's paddestoelen produceren.,Deze kwekerijen kunnen jaarlijks miljoenen kilo's paddestoelen maken.,1,1,5.457030214133047,6.881344650683081,1.4243144365500342
227,abbreviations,Deze kwekerijen kunnen jaarlijks miljoenen kilo's paddestoelen produceren.,Deze kwekerijen kunnen jaarlijks miljoenen kilo's paddestoelen produceren.,0,0,5.457030214133047,5.457030214133047,0.0
227,combined,Deze kwekerijen kunnen jaarlijks miljoenen kilo's paddestoelen produceren.,Deze kwekerijen kunnen jaarlijks miljoenen kilo's paddestoelen maken.,1,1,5.457030214133047,6.881344650683081,1.4243144365500342
228,synonyms,"Shiitake, oesterzwammen en cantharellen zijn populaire eetbare soorten.","Shiitake, oesterzwammen en cantharellen zijn populaire eetbare soorten.",0,0,102.75027560242265,102.75027560242265,0.0
228,abbreviations,"Shiitake, oesterzwammen en cantharellen zijn populaire eetbare soorten.","Shiitake, oesterzwammen en cantharellen zijn populaire eetbare soorten.",0,0,102.75027560242265,102.75027560242265,0.0
228,combined,"Shiitake, oesterzwammen en cantharellen zijn populaire eetbare soorten.","Shiitake, oesterzwammen en cantharellen zijn populaire eetbare soorten.",0,0,102.75027560242265,102.75027560242265,0.0
229,synonyms,Gevaarlijke giftige paddestoelen lijken vaak sprekend op eetbare varianten.,Gevaarlijke giftige paddestoelen schijnen vaak sprekend op eetbare varianten.,1,1,24.753182781367787,52.94997861752668,28.196795836158895
229,abbreviations,Gevaarlijke giftige paddestoelen lijken vaak sprekend op eetbare varianten.,Gevaarlijke giftige paddestoelen lijken vaak sprekend op eetbare varianten.,0,0,24.753182781367787,24.753182781367787,0.0
229,combined,Gevaarlijke giftige paddestoelen lijken vaak sprekend op eetbare varianten.,Gevaarlijke giftige paddestoelen schijnen vaak sprekend op eetbare varianten.,1,1,24.753182781367787,52.94997861752668,28.196795836158895
230,synonyms,De groene knolamaniet is een van de dodelijkste paddestoelen in Europa.,De groene knolamaniet is een van de dodelijkste paddestoelen in Europa.,0,0,21.854121805272523,21.854121805272523,0.0
230,abbreviations,De groene knolamaniet is een van de dodelijkste paddestoelen in Europa.,De groene knolamaniet is een v.d. dodelijkste paddestoelen in Europa.,1,1,21.854121805272523,65.39601730132168,43.54189549604915
230,combined,De groene knolamaniet is een van de dodelijkste paddestoelen in Europa.,De groene knolamaniet is een v.d. dodelijkste paddestoelen in Europa.,1,1,21.854121805272523,65.39601730132168,43.54189549604915
231,synonyms,Al een klein hapje kan leiden tot leverfalen en overlijden.,Al een klein deel kan zorgen tot leverfalen en overlijden.,2,2,21.815895498949548,42.97523456226101,21.15933906331146
231,abbreviations,Al een klein hapje kan leiden tot leverfalen en overlijden.,Al een klein hapje kan leiden tot leverfalen en overlijden.,0,0,21.815895498949548,21.815895498949548,0.0
231,combined,Al een klein hapje kan leiden tot leverfalen en overlijden.,Al een klein deel kan zorgen tot leverfalen en overlijden.,2,2,21.815895498949548,42.97523456226101,21.15933906331146
232,synonyms,Paddenstoelenvergiftiging veroorzaakt jaarlijks wereldwijd duizenden ziekenhuisopnames.,Paddenstoelenvergiftiging veroorzaakt jaarlijks wereldwijd duizenden ziekenhuisopnames.,0,0,14.814221371194664,14.814221371194664,0.0
232,abbreviations,Paddenstoelenvergiftiging veroorzaakt jaarlijks wereldwijd duizenden ziekenhuisopnames.,Paddenstoelenvergiftiging veroorzaakt jaarlijks wereldwijd duizenden ziekenhuisopnames.,0,0,14.814221371194664,14.814221371194664,0.0
232,combined,Paddenstoelenvergiftiging veroorzaakt jaarlijks wereldwijd duizenden ziekenhuisopnames.,Paddenstoelenvergiftiging veroorzaakt jaarlijks wereldwijd duizenden ziekenhuisopnames.,0,0,14.814221371194664,14.814221371194664,0.0
233,synonyms,Deskundige kennis is absoluut noodzakelijk voor het veilig verzamelen van wilde paddestoelen.,Deskundige wetenschap is absoluut noodzakelijk voor het veilig verzamelen van wilde paddestoelen.,1,1,16.79051361732595,21.91482934167439,5.124315724348442
233,abbreviations,Deskundige kennis is absoluut noodzakelijk voor het veilig verzamelen van wilde paddestoelen.,Deskundige kennis is absoluut noodzakelijk vr het veilig verzamelen van wilde paddestoelen.,1,1,16.79051361732595,84.94312344984579,68.15260983251983
233,combined,Deskundige kennis is absoluut noodzakelijk voor het veilig verzamelen van wilde paddestoelen.,Deskundige wetenschap is absoluut noodzakelijk vr het veilig verzamelen van wilde paddestoelen.,2,2,16.79051361732595,109.2377843833597,92.44727076603374
234,synonyms,Sommige schimmels hebben medicinale eigenschappen die al eeuwen worden benut.,Sommige schimmels hebben medicinale eigenschappen die al eeuwen worden benut.,0,0,10.57836227404644,10.57836227404644,0.0
234,abbreviations,Sommige schimmels hebben medicinale eigenschappen die al eeuwen worden benut.,Sommige schimmels hebben medicinale eigenschappen die al eeuwen worden benut.,0,0,10.57836227404644,10.57836227404644,0.0
234,combined,Sommige schimmels hebben medicinale eigenschappen die al eeuwen worden benut.,Sommige schimmels hebben medicinale eigenschappen die al eeuwen worden benut.,0,0,10.57836227404644,10.57836227404644,0.0
235,synonyms,Penicilline werd ontdekt in de Penicillium-schimmel en redde miljoenen levens.,Penicilline werd ontdekt in de Penicillium-schimmel en redde miljoenen levens.,0,0,15.954641834540219,15.954641834540219,0.0
235,abbreviations,Penicilline werd ontdekt in de Penicillium-schimmel en redde miljoenen levens.,Penicilline werd ontdekt in de Penicillium-schimmel en redde miljoenen levens.,0,0,15.954641834540219,15.954641834540219,0.0
235,combined,Penicilline werd ontdekt in de Penicillium-schimmel en redde miljoenen levens.,Penicilline werd ontdekt in de Penicillium-schimmel en redde miljoenen levens.,0,0,15.954641834540219,15.954641834540219,0.0
236,synonyms,Moderne medicijnen tegen cholesterol en immunosuppressiva komen van schimmels.,Moderne medicijnen tegen cholesterol en immunosuppressiva komen van schimmels.,2,2,25.9518162156676,25.9518162156676,0.0
236,abbreviations,Moderne medicijnen tegen cholesterol en immunosuppressiva komen van schimmels.,Moderne medicijnen tegen cholesterol en immunosuppressiva komen van schimmels.,0,0,25.9518162156676,25.9518162156676,0.0
236,combined,Moderne medicijnen tegen cholesterol en immunosuppressiva komen van schimmels.,Moderne medicijnen tegen cholesterol en immunosuppressiva komen van schimmels.,2,2,25.9518162156676,25.9518162156676,0.0
237,synonyms,Bepaalde paddenstoelen bevatten psychoactieve stoffen zoals psilocybine.,Bepaalde paddenstoelen bevatten psychoactieve stoffen zoals psilocybine.,1,1,43.97723137044711,43.97723137044711,0.0
237,abbreviations,Bepaalde paddenstoelen bevatten psychoactieve stoffen zoals psilocybine.,Bepaalde paddenstoelen bevatten psychoactieve stoffen zoals psilocybine.,0,0,43.97723137044711,43.97723137044711,0.0
237,combined,Bepaalde paddenstoelen bevatten psychoactieve stoffen zoals psilocybine.,Bepaalde paddenstoelen bevatten psychoactieve stoffen zoals psilocybine.,1,1,43.97723137044711,43.97723137044711,0.0
238,synonyms,Deze 'magische paddestoelen' zijn in veel landen illegaal maar worden traditioneel gebruikt in rituelen.,Deze 'magische paddestoelen 'zijn in veel landen illegaal maar worden traditioneel gebruikt in rituelen.,0,0,7.9793237998256865,7.9793237998256865,0.0
238,abbreviations,Deze 'magische paddestoelen' zijn in veel landen illegaal maar worden traditioneel gebruikt in rituelen.,Deze 'magische paddestoelen' zijn in veel landen illegaal maar worden traditioneel gebruikt in rituelen.,0,0,7.9793237998256865,7.9793237998256865,0.0
238,combined,Deze 'magische paddestoelen' zijn in veel landen illegaal maar worden traditioneel gebruikt in rituelen.,Deze 'magische paddestoelen 'zijn in veel landen illegaal maar worden traditioneel gebruikt in rituelen.,0,0,7.9793237998256865,7.9793237998256865,0.0
239,synonyms,Recent onderzoek suggereert therapeutisch potentieel bij depressie en angststoornissen.,Recent onderzoek suggereert therapeutisch potentieel bij depressie en angststoornissen.,1,1,25.676618504999908,25.676618504999908,0.0
239,abbreviations,Recent onderzoek suggereert therapeutisch potentieel bij depressie en angststoornissen.,Recent onderzoek suggereert therapeutisch potentieel bij depressie en angststoornissen.,0,0,25.676618504999908,25.676618504999908,0.0
239,combined,Recent onderzoek suggereert therapeutisch potentieel bij depressie en angststoornissen.,Recent onderzoek suggereert therapeutisch potentieel bij depressie en angststoornissen.,1,1,25.676618504999908,25.676618504999908,0.0
240,synonyms,Schimmels kunnen verrassende materialen afbreken waaronder plastic en olie.,Schimmels kunnen verrassende grondstof afbreken waaronder plastic en olie.,1,1,63.950529329860274,187.93082333353394,123.98029400367366
240,abbreviations,Schimmels kunnen verrassende materialen afbreken waaronder plastic en olie.,Schimmels kunnen verrassende materialen afbreken w.o. plastic en olie.,1,1,63.950529329860274,110.0915455563881,46.141016226527825
240,combined,Schimmels kunnen verrassende materialen afbreken waaronder plastic en olie.,Schimmels kunnen verrassende grondstof afbreken w.o. plastic en olie.,2,2,63.950529329860274,209.1366020368869,145.18607270702663
241,synonyms,Wetenschappers experimenteren met schimmels voor biologische sanering van vervuilde gronden.,Wetenschappers experimenteren met schimmels voor biologische sanering van vervuilde gronden.,0,0,9.424739576744091,9.424739576744091,0.0
241,abbreviations,Wetenschappers experimenteren met schimmels voor biologische sanering van vervuilde gronden.,Wetenschappers experimenteren met schimmels voor biologische sanering van vervuilde gronden.,1,1,9.424739576744091,9.424739576744091,0.0
241,combined,Wetenschappers experimenteren met schimmels voor biologische sanering van vervuilde gronden.,Wetenschappers experimenteren met schimmels voor biologische sanering van vervuilde gronden.,1,1,9.424739576744091,9.424739576744091,0.0
242,synonyms,Mycelium kan worden gebruikt als duurzaam vervangingsmateriaal voor piepschuim en leer.,Mycelium kan worden gebruikt als duurzaam vervangingsmateriaal voor piepschuim en leer.,0,0,40.05392786504729,40.05392786504729,0.0
242,abbreviations,Mycelium kan worden gebruikt als duurzaam vervangingsmateriaal voor piepschuim en leer.,Mycelium kan worden gebruikt als duurzaam vervangingsmateriaal vr piepschuim en leer.,1,1,40.05392786504729,239.80737193663302,199.75344407158573
242,combined,Mycelium kan worden gebruikt als duurzaam vervangingsmateriaal voor piepschuim en leer.,Mycelium kan worden gebruikt als duurzaam vervangingsmateriaal vr piepschuim en leer.,1,1,40.05392786504729,239.80737193663302,199.75344407158573
243,synonyms,Bedrijven ontwikkelen verpakkingsmaterialen en bouwmaterialen uit gekweekt mycelium.,Bedrijven ontwikkelen verpakkingsmaterialen en bouwmaterialen uit gekweekt mycelium.,0,0,76.33508669625137,76.33508669625137,0.0
243,abbreviations,Bedrijven ontwikkelen verpakkingsmaterialen en bouwmaterialen uit gekweekt mycelium.,Bedrijven ontwikkelen verpakkingsmaterialen en bouwmaterialen uit gekweekt mycelium.,0,0,76.33508669625137,76.33508669625137,0.0
243,combined,Bedrijven ontwikkelen verpakkingsmaterialen en bouwmaterialen uit gekweekt mycelium.,Bedrijven ontwikkelen verpakkingsmaterialen en bouwmaterialen uit gekweekt mycelium.,0,0,76.33508669625137,76.33508669625137,0.0
244,synonyms,Deze bio-materialen zijn volledig composteerbaar en milieuvriendelijk.,Deze bio-materialen zijn volledig composteerbaar en milieuvriendelijk.,0,0,11.089430651700267,11.089430651700267,0.0
244,abbreviations,Deze bio-materialen zijn volledig composteerbaar en milieuvriendelijk.,Deze bio-materialen zijn volledig composteerbaar en milieuvriendelijk.,0,0,11.089430651700267,11.089430651700267,0.0
244,combined,Deze bio-materialen zijn volledig composteerbaar en milieuvriendelijk.,Deze bio-materialen zijn volledig composteerbaar en milieuvriendelijk.,0,0,11.089430651700267,11.089430651700267,0.0
245,synonyms,Sommige schimmels lichten op in het donker door bioluminescentie.,Sommige schimmels lichten op in het donker door bioluminescentie.,0,0,111.16525481381348,111.16525481381348,0.0
245,abbreviations,Sommige schimmels lichten op in het donker door bioluminescentie.,Sommige schimmels lichten op in het donker door bioluminescentie.,0,0,111.16525481381348,111.16525481381348,0.0
245,combined,Sommige schimmels lichten op in het donker door bioluminescentie.,Sommige schimmels lichten op in het donker door bioluminescentie.,0,0,111.16525481381348,111.16525481381348,0.0
246,synonyms,Dit spookachtige groene licht fascineert wandelaars in tropische wouden.,Dit spookachtige groene licht fascineert wandelaars in tropische wouden.,0,0,14.296864532548353,14.296864532548353,0.0
246,abbreviations,Dit spookachtige groene licht fascineert wandelaars in tropische wouden.,Dit spookachtige groene licht fascineert wandelaars in tropische wouden.,0,0,14.296864532548353,14.296864532548353,0.0
246,combined,Dit spookachtige groene licht fascineert wandelaars in tropische wouden.,Dit spookachtige groene licht fascineert wandelaars in tropische wouden.,0,0,14.296864532548353,14.296864532548353,0.0
247,synonyms,Paddestoelen nemen vaak bizarre vormen en kleuren aan.,Paddestoelen pakken vaak bizarre vormen en kleuren aan.,2,2,7.394829112398789,16.029203380244464,8.634374267845676
247,abbreviations,Paddestoelen nemen vaak bizarre vormen en kleuren aan.,Paddestoelen nemen vaak bizarre vormen en kleuren aan.,0,0,7.394829112398789,7.394829112398789,0.0
247,combined,Paddestoelen nemen vaak bizarre vormen en kleuren aan.,Paddestoelen pakken vaak bizarre vormen en kleuren aan.,2,2,7.394829112398789,16.029203380244464,8.634374267845676
248,synonyms,De bloedende tandpadenstoel lijkt bloedrode druppels uit te zweten.,De bloedende tandpadenstoel lijkt bloedrode druppels uit te zweten.,1,1,214.7234588639941,214.7234588639941,0.0
248,abbreviations,De bloedende tandpadenstoel lijkt bloedrode druppels uit te zweten.,De bloedende tandpadenstoel lijkt bloedrode druppels uit te zweten.,0,0,214.7234588639941,214.7234588639941,0.0
248,combined,De bloedende tandpadenstoel lijkt bloedrode druppels uit te zweten.,De bloedende tandpadenstoel lijkt bloedrode druppels uit te zweten.,1,1,214.7234588639941,214.7234588639941,0.0
249,synonyms,De inktzwam lost zichzelf op tot een zwarte vloeistof na rijping.,De inktzwam lost zichzelf op tot een zwarte vloeistof na rijping.,0,0,19.87429352195498,19.87429352195498,0.0
249,abbreviations,De inktzwam lost zichzelf op tot een zwarte vloeistof na rijping.,De inktzwam lost zichzelf op tot een zwarte vloeistof na rijping.,0,0,19.87429352195498,19.87429352195498,0.0
249,combined,De inktzwam lost zichzelf op tot een zwarte vloeistof na rijping.,De inktzwam lost zichzelf op tot een zwarte vloeistof na rijping.,0,0,19.87429352195498,19.87429352195498,0.0
250,synonyms,De duivelsvingers komt uit een soort ei tevoorschijn met rode tentakels.,De duivelsvingers zijn uit een geslacht ei tevoorschijn met rode tentakels.,2,2,48.816344591953765,84.11140757545574,35.29506298350198
250,abbreviations,De duivelsvingers komt uit een soort ei tevoorschijn met rode tentakels.,De duivelsvingers komt uit een soort ei tevoorschijn met rode tentakels.,0,0,48.816344591953765,48.816344591953765,0.0
250,combined,De duivelsvingers komt uit een soort ei tevoorschijn met rode tentakels.,De duivelsvingers zijn uit een geslacht ei tevoorschijn met rode tentakels.,2,2,48.816344591953765,84.11140757545574,35.29506298350198
251,synonyms,Klimaatverandering beïnvloedt de groeipatronen van paddestoelen aanzienlijk.,Klimaatverandering beïnvloedt de groeipatronen van paddestoelen aanzienlijk.,0,0,6.798954387081344,6.798954387081344,0.0
251,abbreviations,Klimaatverandering beïnvloedt de groeipatronen van paddestoelen aanzienlijk.,Klimaatverandering beïnvloedt de groeipatronen van paddestoelen aanzienlijk.,0,0,6.798954387081344,6.798954387081344,0.0
251,combined,Klimaatverandering beïnvloedt de groeipatronen van paddestoelen aanzienlijk.,Klimaatverandering beïnvloedt de groeipatronen van paddestoelen aanzienlijk.,0,0,6.798954387081344,6.798954387081344,0.0
252,synonyms,Sommige soorten verschijnen nu weken eerder of later dan voorheen.,Sommige soorten komen nu weken eerder of later dan voorheen.,1,1,18.23035421692609,13.906904022677892,-4.323450194248199
252,abbreviations,Sommige soorten verschijnen nu weken eerder of later dan voorheen.,Sommige soorten verschijnen nu weken eerder of later dan vh..,1,1,18.23035421692609,47.39526092534317,29.16490670841708
252,combined,Sommige soorten verschijnen nu weken eerder of later dan voorheen.,Sommige soorten komen nu weken eerder of later dan vh..,2,2,18.23035421692609,36.10205673226476,17.871702515338665
253,synonyms,De studie van schimmels blijft nieuwe mysteries onthullen over hun complexe levenswijze.,De studie van schimmels blijft nieuwe mysteries onthullen over hun complexe levenswijze.,2,2,17.285762225232542,17.285762225232542,0.0
253,abbreviations,De studie van schimmels blijft nieuwe mysteries onthullen over hun complexe levenswijze.,De studie van schimmels blijft nieuwe mysteries onthullen over hun complexe levenswijze.,0,0,17.285762225232542,17.285762225232542,0.0
253,combined,De studie van schimmels blijft nieuwe mysteries onthullen over hun complexe levenswijze.,De studie van schimmels blijft nieuwe mysteries onthullen over hun complexe levenswijze.,2,2,17.285762225232542,17.285762225232542,0.0
254,synonyms,Bruggen behoren tot de oudste en meest essentiële bouwwerken van de mensheid.,Bruggen behoren tot de oudste en meest essentiële bouwwerken van de aarde.,2,2,12.44376471258226,10.833064387961143,-1.6107003246211171
254,abbreviations,Bruggen behoren tot de oudste en meest essentiële bouwwerken van de mensheid.,Bruggen behoren tot de oudste en meest essentiële bouwwerken van de mensheid.,1,1,12.44376471258226,12.44376471258226,0.0
254,combined,Bruggen behoren tot de oudste en meest essentiële bouwwerken van de mensheid.,Bruggen behoren tot de oudste en meest essentiële bouwwerken van de aarde.,3,3,12.44376471258226,10.833064387961143,-1.6107003246211171
255,synonyms,Ze overbruggen natuurlijke obstakels en verbinden gemeenschappen met elkaar.,Ze overbruggen natuurlijke obstakels en verbinden gemeenschappen met elkaar.,1,1,4.236628079836264,4.236628079836264,0.0
255,abbreviations,Ze overbruggen natuurlijke obstakels en verbinden gemeenschappen met elkaar.,Ze overbruggen natuurlijke obstakels en verbinden gemeenschappen met elkaar.,0,0,4.236628079836264,4.236628079836264,0.0
255,combined,Ze overbruggen natuurlijke obstakels en verbinden gemeenschappen met elkaar.,Ze overbruggen natuurlijke obstakels en verbinden gemeenschappen met elkaar.,1,1,4.236628079836264,4.236628079836264,0.0
256,synonyms,De eerste bruggen waren waarschijnlijk gevallen boomstammen over smalle beekjes.,De eerste bruggen waren waarschijnlijk gevallen boomstammen over smalle beekjes.,0,0,53.794233698783835,53.794233698783835,0.0
256,abbreviations,De eerste bruggen waren waarschijnlijk gevallen boomstammen over smalle beekjes.,De eerste bruggen waren waarschijnlijk gevallen boomstammen over smalle beekjes.,1,1,53.794233698783835,53.794233698783835,0.0
256,combined,De eerste bruggen waren waarschijnlijk gevallen boomstammen over smalle beekjes.,De eerste bruggen waren waarschijnlijk gevallen boomstammen over smalle beekjes.,1,1,53.794233698783835,53.794233698783835,0.0
257,synonyms,Vroege mensen leerden al snel om simpele constructies te bouwen van hout en steen.,Vroege mensen leerden al snel om simpele constructies te bouwen van hout en steen.,0,0,4.6384305421422365,4.6384305421422365,0.0
257,abbreviations,Vroege mensen leerden al snel om simpele constructies te bouwen van hout en steen.,Vroege mensen leerden al snel om simpele constructies te bouwen van hout en steen.,0,0,4.6384305421422365,4.6384305421422365,0.0
257,combined,Vroege mensen leerden al snel om simpele constructies te bouwen van hout en steen.,Vroege mensen leerden al snel om simpele constructies te bouwen van hout en steen.,0,0,4.6384305421422365,4.6384305421422365,0.0
258,synonyms,De Romeinen brachten bruggenbouw naar ongekende hoogten met hun stenen boogbruggen.,De Romeinen brachten bruggenbouw naar ongekende hoogten met hun stenen boogbruggen.,0,0,11.423385181718107,11.423385181718107,0.0
258,abbreviations,De Romeinen brachten bruggenbouw naar ongekende hoogten met hun stenen boogbruggen.,De Romeinen brachten bruggenbouw naar ongekende hoogten met hun stenen boogbruggen.,0,0,11.423385181718107,11.423385181718107,0.0
258,combined,De Romeinen brachten bruggenbouw naar ongekende hoogten met hun stenen boogbruggen.,De Romeinen brachten bruggenbouw naar ongekende hoogten met hun stenen boogbruggen.,0,0,11.423385181718107,11.423385181718107,0.0
259,synonyms,Hun constructies waren zo solide dat vele ervan nog steeds in gebruik zijn.,Hun constructies waren zo solide dat vele ervan nog steeds in gebruik zijn.,0,0,3.918017315531334,3.918017315531334,0.0
259,abbreviations,Hun constructies waren zo solide dat vele ervan nog steeds in gebruik zijn.,Hun constructies waren zo solide dat vele ervan nog steeds in gebruik zijn.,0,0,3.918017315531334,3.918017315531334,0.0
259,combined,Hun constructies waren zo solide dat vele ervan nog steeds in gebruik zijn.,Hun constructies waren zo solide dat vele ervan nog steeds in gebruik zijn.,0,0,3.918017315531334,3.918017315531334,0.0
260,synonyms,De Pont du Gard in Frankrijk is een indrukwekkend voorbeeld van Romeinse ingenieurskunde.,De Pont du Gard in Frankrijk is een indrukwekkend voorbeeld van Romeinse ingenieurskunde.,1,1,14.462496558550917,14.462496558550917,0.0
260,abbreviations,De Pont du Gard in Frankrijk is een indrukwekkend voorbeeld van Romeinse ingenieurskunde.,De Pont du Gard in Frankrijk is een indrukwekkend voorbeeld van Romeinse ingenieurskunde.,0,0,14.462496558550917,14.462496558550917,0.0
260,combined,De Pont du Gard in Frankrijk is een indrukwekkend voorbeeld van Romeinse ingenieurskunde.,De Pont du Gard in Frankrijk is een indrukwekkend voorbeeld van Romeinse ingenieurskunde.,1,1,14.462496558550917,14.462496558550917,0.0
261,synonyms,Dit aquaduct bestaat uit drie verdiepingen met bogen en was onderdeel van een watersysteem.,Dit aquaduct bestaat uit drie verdiepingen met bogen en was deel van een watersysteem.,1,1,9.643744595680975,10.988789133341067,1.3450445376600921
261,abbreviations,Dit aquaduct bestaat uit drie verdiepingen met bogen en was onderdeel van een watersysteem.,Dit aquaduct bestaat uit drie verdiepingen met bogen en was onderdeel v.e. watersysteem.,1,1,9.643744595680975,29.954977558696907,20.311232963015932
261,combined,Dit aquaduct bestaat uit drie verdiepingen met bogen en was onderdeel van een watersysteem.,Dit aquaduct bestaat uit drie verdiepingen met bogen en was deel van een watersysteem.,2,2,9.643744595680975,10.988789133341067,1.3450445376600921
262,synonyms,"Middeleeuwse bruggen hadden vaak winkels, huizen en zelfs kapellen op het brugdek.","Middeleeuwse bruggen hadden vaak winkels, huizen en zelfs kapellen op het brugdek.",0,0,6.806768517804185,6.806768517804185,0.0
262,abbreviations,"Middeleeuwse bruggen hadden vaak winkels, huizen en zelfs kapellen op het brugdek.","Middeleeuwse bruggen hadden vaak winkels, huizen en zelfs kapellen op het brugdek.",0,0,6.806768517804185,6.806768517804185,0.0
262,combined,"Middeleeuwse bruggen hadden vaak winkels, huizen en zelfs kapellen op het brugdek.","Middeleeuwse bruggen hadden vaak winkels, huizen en zelfs kapellen op het brugdek.",0,0,6.806768517804185,6.806768517804185,0.0
263,synonyms,De beroemde Ponte Vecchio in Florence is nog altijd bedekt met goudsmeden en juweliers.,De beroemde Ponte Vecchio in Florence is nog altijd bedekt met goudsmeden en juweliers.,0,0,9.800784779956148,9.800784779956148,0.0
263,abbreviations,De beroemde Ponte Vecchio in Florence is nog altijd bedekt met goudsmeden en juweliers.,De beroemde Ponte Vecchio in Florence is nog altijd bedekt met goudsmeden en juweliers.,0,0,9.800784779956148,9.800784779956148,0.0
263,combined,De beroemde Ponte Vecchio in Florence is nog altijd bedekt met goudsmeden en juweliers.,De beroemde Ponte Vecchio in Florence is nog altijd bedekt met goudsmeden en juweliers.,0,0,9.800784779956148,9.800784779956148,0.0
264,synonyms,Deze bewoonde bruggen vormden levendige centra van handel en sociale interactie.,Deze bewoonde bruggen vormden levendige centra van handel en sociale interactie.,0,0,39.89644321378133,39.89644321378133,0.0
264,abbreviations,Deze bewoonde bruggen vormden levendige centra van handel en sociale interactie.,Deze bewoonde bruggen vormden levendige centra van handel en sociale interactie.,0,0,39.89644321378133,39.89644321378133,0.0
264,combined,Deze bewoonde bruggen vormden levendige centra van handel en sociale interactie.,Deze bewoonde bruggen vormden levendige centra van handel en sociale interactie.,0,0,39.89644321378133,39.89644321378133,0.0
265,synonyms,De ontwikkeling van wiskundige principes verbeterde de bruggenbouw enorm.,De ontwikkeling van wiskundige principes verbeterde de bruggenbouw enorm.,0,0,28.234512154638956,28.234512154638956,0.0
265,abbreviations,De ontwikkeling van wiskundige principes verbeterde de bruggenbouw enorm.,De ontwikkeling van wiskundige principes verbeterde de bruggenbouw enorm.,0,0,28.234512154638956,28.234512154638956,0.0
